run_id,t,task_id,arm_id,success,reward,steps,wallclock_s,tokens_input,tokens_output,tokens_cache_read,tokens_cache_write,tokens_cost_usd,tokens_invocations,global_log_e,global_rejected,policy_type,config_hash
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,1,task_e1,overthinker,0,0.0,30,180.0,451509,9625,210688,0,0.23972985,25,0.0,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,2,task_e2,overthinker,1,1.0,4,18.6,52241,1212,20736,0,0.03063795,4,0.0,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,3,task_e3,overthinker,1,1.0,7,33.6,69809,1518,30976,0,0.03827895,5,0.0,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,4,task_e4,overthinker,1,1.0,9,62.3,72805,1983,37632,0,0.03812565,6,0.30421137440299156,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,5,task_e5,overthinker,1,1.0,4,14.2,39065,918,20736,0,0.01943295,4,0.7096764825111559,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,6,task_e6,overthinker,1,1.0,5,17.5,49500,1282,29952,0,0.022676400000000003,5,1.1151415906193203,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,7,task_e7,overthinker,1,1.0,11,71.3,122829,4460,51456,0,0.07745895000000001,8,1.5206066987274847,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,8,task_e8,overthinker,1,1.0,9,54.9,103697,3040,36608,0,0.06674235,6,1.926071806835649,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,9,task_e9,overthinker,1,1.0,5,16.4,49675,1142,28672,0,0.023041650000000004,5,2.3315369149438134,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,10,task_e10,overthinker,1,1.0,3,11.7,28481,1063,13824,0,0.01681305,3,2.7370020230519776,False,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,11,task_e11,overthinker,1,1.0,5,28.8,52698,1225,22016,0,0.0301752,4,3.142467131160142,True,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,12,task_e12,overthinker,1,1.0,5,17.6,50250,1245,29952,0,0.0230724,5,3.547932239268307,True,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,13,task_e13,overthinker,1,1.0,7,25.9,57927,1444,36608,0,0.02523285,6,3.9533973473764714,True,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,14,task_e14,overthinker,1,1.0,4,13.6,39147,954,20736,0,0.01965645,4,4.358862455484636,True,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,15,task_e15,overthinker,0,0.0,30,180.0,299781,7653,137984,0,0.16613504999999998,17,3.6657152749246906,True,uniform,f48d2a1616e4
webarena_gmail_pair_overthinker_60_trial0_2026-06-18T23-09-57Z,16,task_e16,overthinker,0,0.0,6,29.1,86715,2340,36608,0,0.05085585000000001,6,2.9725680943647452,False,uniform,f48d2a1616e4
